id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,actors,directors,score
tm21467,final destination 3,MOVIE,"A student's premonition of a deadly rollercoaster ride saves her life and a lucky few, but not from death itself – which seeks out those who escaped their fate.",2006,R,93,"Horror, Thriller, Action, Crime, Fantasy, European","Ca, De, Us",0.0,5.8,139797.0,50.649,6.1,"['Mary Elizabeth Winstead', 'Ryan Merriman', 'Kris Lemche', 'Alexz Johnson', 'Sam Easton', 'Jesse Moss', 'Gina Holden', 'Texas Battle', 'Chelan Simmons', 'Amanda Crew', 'Crystal Lowe', 'Tony Todd', 'Ecstasia Sanders', 'Jody Racicot', 'Patrick Gallagher', 'Maggie Ma', 'Jim Shield', 'Cory Monteith', 'Dylan Basu', 'Alberto Ghisi', 'Stuart Cowan', 'Harris Allan', 'Alexandr Kalugin', 'Nels Lennarson', 'Jacob Rupp', 'R. David Stephens', 'Andrew Francis', 'Graham Andrews', 'Tony Morelli', 'Nesta Chapman', 'Dustin Milligan', 'Lou Bollo', 'Colby Johannson', 'Keith Dallas', 'Víctor Ayala', 'Agam Darshi', 'Dylan Basile', 'Matt Ellis']",['James Wong'],5.811490167645999
tm414220,little italy,MOVIE,Former childhood pals Leo and Nikki are attracted to each other as adults—but will their feuding parents' rival pizzerias put a chill on their sizzling romance?,2018,R,102,"Romance, Comedy","Us, Ca",0.0,5.7,14492.0,16.841,6.8,"['Emma Roberts', 'Hayden Christensen', 'Alyssa Milano', 'Danny Aiello', 'Andrea Martin', 'Jane Seymour', 'Gary Basaraba', 'Adam Ferrara', 'Andrew Phung', 'Vas Saranga', 'Linda Kash', 'Amrit Kaur', 'Cristina Rosato', 'Elena Khan', 'Jill Frappier', 'Geri Hall', 'Chris Violette']",['Donald Petrie'],5.811049562544643
tm89592,blade: trinity,MOVIE,"For years, Blade has fought against the vampires in the cover of the night. But now, after falling into the crosshairs of the FBI, he is forced out into the daylight, where he is driven to join forces with a clan of human vampire hunters he never knew existed—The Nightstalkers. Together with Abigail and Hannibal, two deftly trained Nightstalkers, Blade follows a trail of blood to the ancient creature that is also hunting him—the original vampire, Dracula.",2004,R,106,"Action, Thriller, Fantasy, Horror, Scifi",Us,0.0,5.8,175210.0,34.514,5.9,"['Wesley Snipes', 'Jessica Biel', 'Ryan Reynolds', 'Kris Kristofferson', 'Dominic Purcell', 'Parker Posey', 'Natasha Lyonne', 'James Remar', 'John Michael Higgins', 'Patton Oswalt', 'Callum Keith Rennie', 'Paul Michael Lévesque', 'Françoise Yip', 'Mark Berry', 'Paul Anthony', 'Michael Anthony Rawlins', 'Ginger Broatch', 'Eric Bogosian', 'Erica Cerra', 'Clay Cullen', 'Shannon Powell', 'Kett Turton', 'Brian Steele']",['David S. Goyer'],5.809255772084861
tm143757,search party,MOVIE,Two oafs must rescue their stranded pal in Mexico.,2014,R,93,Comedy,Us,0.0,5.6,7789.0,6.29,5.4,"['Adam Pally', 'T. J. Miller', 'Thomas Middleditch', 'Alison Brie', 'Krysten Ritter', 'Shannon Woodward', 'Steffie Grote', 'Lance Reddick', 'Jason Mantzoukas', 'Taryn Terrell', 'Rosa Salazar', 'Brian Huskey', 'Carla Greene', 'Jon Glaser', 'J.B. Smoove', 'Riki Lindhome', 'Kate Micucci', 'Jesse Yarborough', 'Leslie Anne Whitman', 'Sarah Reid Vinyard', 'Shirley Tregre', 'Kelsey Swire', 'Donavon St. Andre', 'Logan Douglas Smith', 'Jack T. Silliman', 'Tommy Sheppard', 'Michael Rollins', 'Andre Pith', 'Zach Nichols', 'Peter Mortillaro', 'Rebekah Jean Morgan', 'David Stephen Mitchell', 'David Miley', 'John R Mangus', 'Alexandra Lucchesi', 'Jaci LeJeune', 'Zach Hoyt', 'Colin Haag Jr.', 'Steffie Grote', 'Christina Gopal', 'Jeffrey Estiverne', 'Ross P. Cook', 'Paul Catalano', 'Chase McCleery Bouchie', 'Heidi C. Bordogna', 'Patrick Arrellin', 'Joshua R. Aragon', 'Chris Angerdina', 'Valerie Adams', 'Garrett Gage Grant', 'Brad Morris', 'Peaches Davis', 'Antonio Zuri', 'Chris Otte', 'Daniel Zacapa', 'Joe Nunez', 'Horatio Sanz', 'Robert Amstrong', 'Jesse Falcon', 'Eric Filipkowski', 'Timmy Mayse', 'Richard Holden', 'Billy Merritt', 'Seth Nichols', 'Tracy Vilar', 'Codi Fischer', 'Laurie Singer', 'Liz Cackowski', 'Steven Fernandez']",['Scot Armstrong'],5.80869817817321
tm219173,term life,MOVIE,"If Nick Barrow can stay alive for 21 days, he'll die happy. Everyone Nick knows wants him dead; Mob bosses, contract killers, and dirty cops. Performing the last act of a desperate man, Nick takes out a million dollar insurance policy on himself, payable to his estranged daughter. The problem? The policy doesn't take effect for 21 days. Nick knows they'll be lucky to be alive for twenty-one hours.",2016,R,93,"Thriller, Action, Crime, Drama",Us,0.0,5.6,7860.0,20.41,5.9,"['Vince Vaughn', 'Hailee Steinfeld', 'Bill Paxton', 'Jonathan Banks', 'Mike Epps', 'Jordi Mollà', 'Shea Whigham', 'Jon Favreau', 'William Levy', 'Taraji P. Henson', 'Annabeth Gish', 'Terrence Howard', 'Cain Velasquez', 'Rio Hackford', 'Brian F. Durkin', 'James Paxton', 'Manuel Garcia-Rulfo', 'Brent Briscoe', 'Peggy Sheffield', 'Javier Carrasquillo', 'Jose Miguel Vasquez', 'Griffin Freeman', 'Ian Gregg', 'Terri Abney', 'Danna Maret', 'Derek Roberts', 'Kate Forbes', 'Ava Acres', 'Joshua Mikel', 'Tait Fletcher', 'Anna Colwell', 'Hayes Mercure', 'Daniel Bernhardt']",['Peter Billingsley'],5.807694141674341
tm72140,battleship,MOVIE,"When mankind beams a radio signal into space, a reply comes from ‘Planet G’, in the form of several alien crafts that splash down in the waters off Hawaii. Lieutenant Alex Hopper is a weapons officer assigned to the USS John Paul Jones, part of an international naval coalition which becomes the world's last hope for survival as they engage the hostile alien force of unimaginable strength. While taking on the invaders, Hopper must also try to live up to the potential that his brother, and his fiancée's father—an Admiral—expect of him.",2012,PG-13,131,"Scifi, Thriller, Action, Documentation",Us,0.0,5.8,246008.0,44.046,5.8,"['Taylor Kitsch', 'Tadanobu Asano', 'Rihanna', 'Brooklyn Decker', 'Gregory D. Gadson', 'Hamish Linklater', 'Liam Neeson', 'Alexander Skarsgård', 'Jerry Ferrara', 'Jesse Plemons', 'John Tui', 'David Jensen', 'Peter Berg', 'Adam Godley', 'Rico McClinton', 'Joji Yoshida', 'Stephen Bishop', 'Austin Naulty', 'James Rawlings', 'Dustin J. Reno', 'Rick Hoffman', 'Gary Grubbs', 'Rami Malek', 'Peter MacNicol', 'Louis Lombardi', 'Jordan Kirkwood', 'Doug Penty', 'Carson Aune', 'Josh Pence', 'Lloyd Pitts', 'Michelle Arthur', 'Natalia Castellanos', 'Leni Ito', 'Jackie Johnson', 'Kerry Cahill', 'Norman Vincent McLafferty', 'Dante Jimenez', 'Daven Arce', 'Ralph Richardson', 'Biunca Love', 'Kyle Clements', 'Yutaka Takeuchi', 'John A Weaver', 'Dane Justman', 'Drew Rausch', 'Bill Stinchcomb', 'John Bell', 'Arlene Newman', ""George O'Hanlon Jr."", 'Jay Jackson', 'Joe Chrest', 'Ed Moy']",['Peter Berg'],5.806664729752674
tm91323,i hate luv storys,MOVIE,"Simran loves love stories, with her ideal job and perfect boyfriend, she lives a blissful and dreamy life. However, things are rudely interrupted by Jay's cynicism on sentimentality.",2010,PG,129,"Drama, Romance, Comedy",In,0.0,5.6,7994.0,6.08,5.9,"['Imran Khan', 'Sonam Kapoor', 'Sammir Dattani', 'Samir Soni', 'Bruna Abdullah', 'Kavin Dave', 'Ketki Dave', 'Simon Tyrrell', 'Adam Aseem Tiwari', 'Anju Mahendru', 'Himarsha Venkatsamy']",['Punit Malhotra'],5.805825284906657
tm244519,birth of the dragon,MOVIE,"Set against the backdrop of San Francisco’s Chinatown, this cross-cultural biopic chronicles Bruce Lee’s emergence as a martial-arts superstar after his legendary secret showdown with fellow martial artist Wong Jack Man.",2017,PG-13,120,"Drama, Action","Cn, Us, Ca",0.0,5.6,8112.0,21.99,5.8,"['Philip Ng Wan-Lung', 'Billy Magnussen', 'Xia Yu', 'Ron Yuan', 'Darren E. Scott', 'King Lau', 'Yee Jee Tso', 'Teresa Navarro', 'Vanessa Ross', 'Christina July Kim', 'Terry Chen', 'Wu Yue', 'Lillian Lim', 'John Lobato', 'Ed Moy', 'Jeff Mosley']",['George Nolfi'],5.80420720471885
tm1083293,windfall,MOVIE,"A man breaks into a tech billionaire's empty vacation home, but things go sideways when the arrogant mogul and his wife arrive for a last-minute getaway.",2022,R,92,"Thriller, Crime, Drama",Us,0.0,5.7,17218.0,133.608,5.3,"['Jason Segel', 'Lily Collins', 'Jesse Plemons', 'Omar Leyva']",['Charlie McDowell'],5.7984968544878885
tm324155,security,MOVIE,"An ex-special services veteran, down on his luck and desperate for work, takes a job as a security guard at a run-down mall in a rough area of town. On his first night on the job, he opens the door to a distraught and desperate young girl who has fled the hijacking of a Police motorcade that was transporting her to testify as a witness in a trial. Hot on her heels is the psychopathic hijacker and his team of henchmen, who will stop at nothing to extract and eliminate the witness.",2017,R,87,"Crime, Thriller, Action, European",Us,0.0,5.7,18618.0,26.587,6.1,"['Antonio Banderas', 'Ben Kingsley', 'Liam McIntyre', 'Chad Lindberg', 'Gabriella Wright', 'Cung Le', 'Mark Rhino Smith', 'Bashar Rahal', 'Yana Marinova', 'Jiro Wang', 'Ivailo Dimitrov', 'Velimir Velev', 'Mark Basnight', 'Lillian Blankenship', 'Katherine de la Rocha', 'Shari Watson', 'Anurag Biswas', 'Velizar Peev', 'Atanas Srebrev', 'Yoana Bukovska-Davidova', 'Kalin Kerin', 'Yana Marinova', 'Stefan Shopov', 'Elitsa Razheva', 'Genko Ivanov', 'Georgi Dimitrov', 'Edis Seliminski']",['Alain Desrochers'],5.793092574965901
tm355724,a christmas prince,MOVIE,"When a reporter goes undercover as a nanny to get the inside scoop on a playboy prince, she gets tangled in some royal intrigue and ends up finding love - but will she be able to keep up her lie?",2017,PG,92,"Romance, Comedy, Family",Us,0.0,5.7,19456.0,11.202,6.6,"['Rose McIver', 'Ben Lamb', 'Alice Krige', 'Honor Kneafsey', 'Theo Devaney', 'Sarah Douglas', 'Emma Louise Saunders', 'Tom Knight', 'Daniel Fathers', 'Richard Ashton', 'Amy Marston', 'Tahirah Sharif', 'Joel McVeagh', 'Vaughn Johseph', 'Paul Courtenay Hyu', 'Doru Catanescu', 'Axel Moustache', 'Irina Săulescu', 'Radu Andrei Micu', 'Lace Akpojaro', 'Andrew Barron']",['Alex Zamm'],5.790132433134627
ts32060,sam & cat,SHOW,"Sam Puckett is loud, independent, and tough as nails, while Cat Valentine is sweet as pie and super flighty. But that doesn't stop this unlikely pair from becoming best buds and roomies!

Together, they're a power duo with a love for fun and adventure -- it's just too bad that it doesn't come cheap. Burgers at their favorite robot restaurant Bots don't grow on trees, after all. A booming out-of-home babysitting business quickly becomes the answer to their empty-pocket problems, but also an extra reason for countless wacky adventures to come!",2013,TV-G,24,"Drama, Family, Comedy",Us,1.0,5.6,9507.0,37.963,7.9,"['Jennette McCurdy', 'Ariana Grande', 'Cameron Ocasio', 'Maree Cheatham', 'Dre Swain', 'Brandon Weaver']",[],5.786842434796094
tm260272,little evil,MOVIE,"Gary, who has just married Samantha, the woman of his dreams, discovers that her six-year-old son may be the Antichrist.",2017,not rate,94,"Comedy, Fantasy, Horror",Us,0.0,5.7,21009.0,11.404,5.6,"['Adam Scott', 'Evangeline Lilly', 'Owen Atlas', 'Bridget Everett', 'Donald Faison', ""Chris D'Elia"", 'Kyle Bornheimer', 'Clancy Brown', 'Tyler Labine', 'Sally Field', 'Marcus Terrell Smith', 'James Weir', 'Chip Zien', 'Rick Applegate', 'Ken Bolden', 'Brad Williams', 'Allen Roth', 'Hank Harris', 'Carla Gallo', 'Sasha Williams', 'Eli Craig', 'Ray Wise']",['Eli Craig'],5.785116642520871
tm918706,the sleepover,MOVIE,"Two siblings who discover their seemingly normal mom is a former thief in witness protection. Mom is forced to pull one last job, and the kids team up to rescue her over the course of an action-packed night.",2020,not rate,103,"Action, Family, Comedy",Us,0.0,5.6,10198.0,11.094,6.6,"['Joanna Herrington', 'Sadie Stanley', 'Joe Manganiello', 'Cree Cicchino', 'Karla Souza', 'Malin Åkerman', 'Ken Marino', 'Lucas Jaye', 'Maxwell Simkins', 'Harry Aspinwall', 'Enuka Okuma', 'Erik Griffin', 'Calidore Robinson', 'Matthew Grimaldi', 'Marissa Carpio', 'Harry Phan', 'Savanna Winter', 'Morgan Boss-Maltais', 'Alanna Logan', 'Will Noonan', 'Daniel Washington', 'Naheem Garcia', 'Aedan Knowlton', 'Steve Rasetta', 'Jazz Mann', 'Enku Gubaie', 'J.J. Wright', 'Chris Neville', 'Alessandra Panares', 'Elena Korableva']",['Trish Sie'],5.779290485659214
tm992260,yes day,MOVIE,A mom and dad who usually say no decide to say yes to their kids' wildest requests — with a few ground rules — on a whirlwind day of fun and adventure.,2021,PG,86,"Comedy, Family",Us,0.0,5.7,23141.0,51.078,6.9,"['Jennifer Garner', 'Edgar Ramírez', 'Jenna Ortega', 'Julian Lerner', 'Everly Carganilla', 'H.E.R.', 'Nat Faxon', 'Molly Sims', 'Fortune Feimster', 'Arturo Castro', 'Tracie Thoms', 'Megan Stott', 'Yimmy Yim', 'Snowden Grey', 'Hayden Szeto', 'Alana Baer', 'Graham Phillips', 'Wolf Fleetwood-Ross', 'Adam Faison', 'James Kyson', 'Michelle La', 'Leonardo Nam', 'Naomi Ekperigin', 'James Calixte', 'Alek Cole', 'William Samiri', 'Ruy Iskandar', 'Cloie Wyatt Taylor', 'Joanna Strapp', 'Brent Morin', 'Cass Buggé', 'Lynn Andrews', 'Jordan Johnson-Hinds', 'K.C. Clyde', 'Katie Baker', 'Ava Allan', 'Cameron Johnson', 'Taylor Cooper', 'Faryn Einhorn', 'Mike Lane', 'Jeremy Culhane', 'Kristi Lauren', 'Olivia Norman', 'Arvin Lee', 'Peter S. Kim', 'Ron Yerxa', 'Nicholas Sean Johnny', 'Cameron James Elie', 'Romyn Smith', 'Aliyah Torres', 'Joshua Gallup', 'Danielle Jalade', ""Erin Allin O'Reilly"", 'Rafael Boza', 'Tyler Riggin', 'Sandy Fletcher', 'Chase Meyer', 'Lola Raie', 'Aidan McGraw', 'Rachel Amanda Bryant', 'Coral Coye', 'Kodiak Lehman', 'Makea Leonard', 'Keithen Foster', 'Carrington Brown', 'Alonzo Harris', 'Ricardo Ramos', 'Ajanee Hambrick', 'Malik Spence', 'Miles Michaud', 'Matthew Correia', 'Pedrum Siadatian', 'Timothy Hill']",['Miguel Arteta'],5.779075539892471
tm451512,close,MOVIE,"A counter-terrorism expert takes a job protecting a young heiress. After an attempted kidnapping puts both of their lives in danger, they must flee.",2019,R,95,"Thriller, Action, Drama","Gb, Us",0.0,5.7,24063.0,16.264,5.8,"['Noomi Rapace', 'Sophie Nélisse', 'Indira Varma', 'Eoin Macken', 'Akin Gazi', 'Sargon Yelda', 'Abdellatif Chaouqi', 'George Georgiou', 'Christopher Sciueref', 'Kevin Shen', 'Olivia Jewson', 'Huw Parmenter', 'Cherise Silvestri', 'Robin Kermode', 'Akin Gazi', 'Anna-Marie Sullivan', 'Mansour Badri', 'Fatima Herandi-Rawya', 'Christopher Sciueref', 'Nouredine Touami', 'Mehdi El Ouazzani', 'Youssef Kerkour', 'Mimi Keene', 'Lauren Harris', 'Charley Palmer Rothwell', 'Jonathon Michaels']",['Vicky Jewson'],5.776720717768482
tm315348,triple threat,MOVIE,"A crime syndicate places a hit on a billionaire's daughter, making her the target of an elite assassin squad. A small band of down-and-out mercenaries protects her, fighting tooth and nail to stop the assassins from reaching their target.",2019,R,96,"Thriller, Action","Us, Cn, Th",0.0,5.6,11115.0,35.141,6.3,"['Tony Jaa', 'Tiger Hu Chen', 'Iko Uwais', 'Scott Adkins', 'Michael Jai White', 'Michael Bisping', 'Celina Jade', 'JeeJa Yanin', 'Dominiquie Vandenberg', 'Michael Wong Man-Tak', 'Monica Mok', 'Daniel Whyte', 'Ron Smoorenburg', 'Zhang Guangbei', 'Anthony Tai', 'Damon Whitaker', 'Pattarasuda Anumanrajadhon', 'Panayakorn Sornmayura', 'Aroon Wanasbodeewong', 'Marcus Guilhem', 'Selina Lo']",['Jesse V. Johnson'],5.770163223384774
tm1038369,good on paper,MOVIE,"After years of putting her career ahead of love, stand-up comic Andrea Singer has stumbled upon the perfect guy. On paper, he checks all the boxes but is he everything he appears to be?",2021,R,92,"Romance, Comedy",Us,0.0,5.6,11401.0,19.651,5.6,"['Iliza Shlesinger', 'Ryan Hansen', 'Margaret Cho', 'Rebecca Rittenhouse', 'Matt McGorry', 'Taylor Hill', 'Beth Dover', 'Kimia Behpoornia', 'Rebecca Delgado Smith', 'Britney Young', 'Christopher Nicholas Smith', 'Adam Lustick', 'Alexander Roberts', 'Rebekka Johnson', 'Mav Viola']",['Kim Gatewood'],5.7675036965315005
tm154797,the nut job,MOVIE,"Surly, a curmudgeon, independent squirrel is banished from his park and forced to survive in the city. Lucky for him, he stumbles on the one thing that may be able to save his life, and the rest of park community, as they gear up for winter - Maury's Nut Store.",2014,PG,85,"Comedy, Crime, Family, Animation","Ca, Kr",0.0,5.7,28295.0,15.247,5.7,"['Will Arnett', 'Brendan Fraser', 'Liam Neeson', 'Katherine Heigl', 'Stephen Lang', 'Maya Rudolph', 'Jeff Dunham', 'Gabriel Iglesias', 'Sarah Gadon', 'James Rankin', 'Scott Yaphe', 'Joe Pingue', 'Annick Obonsawin', 'Julie Lemieux', 'Rob Tinkler', 'James Kee', 'Scott McCord', 'Katie Griffin', 'Psy']",['Peter Lepeniotis'],5.767494960441848
tm681578,the rental,MOVIE,Two couples rent a vacation home for what should be a celebratory weekend get-away.,2020,R,88,"Thriller, Drama, Horror",Us,0.0,5.7,29201.0,41.428,5.6,"['Dan Stevens', 'Alison Brie', 'Sheila Vand', 'Jeremy Allen White', 'Toby Huss', 'Connie Wellman', 'Anthony Molinari', 'Chase Barker', 'Jovani Ridler']",['Dave Franco'],5.76580099567384
tm241998,mohenjo daro,MOVIE,"During the Indus valley civilization, an Indigo farmer strives for the justice and protection of the city of Mohenjo-Daro and its civilians from an evil politician.",2016,not rate,155,"Romance, Drama, History, Action",In,0.0,5.6,11595.0,6.358,6.5,"['Hrithik Roshan', 'Pooja Hegde', 'Kabir Bedi', 'Arunoday Singh', 'Kishori Shahane', 'Casey Frank', 'Manish Choudhary', 'Narendra Jha', 'Nitish Bharadwaj', 'Diganta Hazarika', 'Sharad Kelkar', 'Suhasini Mulay']",['Ashutosh Gowariker'],5.765746506398633
tm483997,the kissing booth 2,MOVIE,"In the sequel to 2018's THE KISSING BOOTH, high school senior Elle juggles a long-distance relationship with her dreamy boyfriend Noah, college applications, and a new friendship with a handsome classmate that could change everything.",2020,not rate,134,"Comedy, Romance",Gb,0.0,5.7,30310.0,61.763,7.8,"['Joey King', 'Jacob Elordi', 'Joel Courtney', 'Molly Ringwald', 'Taylor Zakhar Perez', 'Maisie Richardson-Sellers', 'Meganne Young', 'Stephen Jennings', 'Carson White', 'Bianca Bosch', 'Camilla Wolfson', 'Zandile Madliwa', 'Judd Krok', 'Sanda Shandu', 'Hilton Pelser', 'Frances Sholto-Douglas', 'Evan Hengst', 'Joshua Daniel Eady', 'Trent Rowe', 'Michelle Allen', 'Nathan Lynn', 'Byron Langley', 'Morné Visser', 'Chloe Williams', 'D. David Morin', 'Joseph Gaza', 'Caleb Swanepoel', 'Dylan Edy', 'Julian Place', 'Glen Biderman-Pam', 'Julie Summers', 'Jason K. Ralph', 'Robyn Scott', 'Kevin Otto', 'Amrain Ismail-Essop', 'Waldemar Schultz', 'Tasche Adams', 'Maria Pretorius', 'Sean Barenblatt', 'Shana Mans', 'Toni Jean Erasmus', 'Jeanne Neilson', 'Grant Ross', 'Motsi Tekateka', 'Kai Luke Brummer', 'Nadia Kretschmer', 'Lya du Toit', 'Robin B. Smith', 'Cesar Velasquez Ponce', 'Bianca Amato', 'Carishma Basday', 'Noa Milan', 'Matthew Dylan Roberts']",['Vince Marcello'],5.763839769480486
tm838007,dolly kitty and those twinkling stars,MOVIE,"A disillusioned Delhi wife (Dolly), and her new-in-town cousin (Kitty), navigate damning secrets, dreams and their thorny dynamic on their respective roads to freedom.",2019,R,120,"Drama, Comedy",In,0.0,5.5,7522.0,2.643,5.8,"['Konkona Sen Sharma', 'Bhumi Pednekar', 'Aamir Bashir', 'Vikrant Massey', 'Amol Parashar', 'Kubbra Sait', 'Karan Kundra', 'Kalyani Jha', 'Mihir Ahuja']",['Alankrita Shrivastava'],5.760398761638692
tm306301,piercing,MOVIE,"After kissing his wife and baby goodbye for a seemingly normal business trip, Reed checks himself into a hotel room to accomplish something he’s always dreamed of: the perfect murder. As his sinister plans unfold, he soon realizes he might be in over his head with a mysteriously unhinged call girl named Jackie.",2018,R,82,"Thriller, Horror","Fr, Us",0.0,5.5,7534.0,9.613,5.8,"['Christopher Abbott', 'Mia Wasikowska', 'Laia Costa', 'Maria Dizzia', 'Wendell Pierce', 'Marin Ireland', 'Dakota Lustick', 'Olivia Bond', 'Will Brill', 'Paul Nazak']",['Nicolas Pesce'],5.760182243821365
tm58893,duplicate,MOVIE,"Seeking vengeance on those who double-crossed him, an escaped prisoner impersonates an unsuspecting chef.",1998,PG,165,"Comedy, Action, Crime, Thriller",In,0.0,5.5,7557.0,6.309,6.0,"['Shah Rukh Khan', 'Juhi Chawla', 'Sonali Bendre', 'Mohnish Behl', 'Tiku Talsania', 'Sharat Saxena', 'Gulshan Grover', 'Kajol', 'Vishwajeet Pradhan', 'Farida Jalal']",['Mahesh Bhatt'],5.75976825616257
tm195764,6 years,MOVIE,"A young couple bound by a seemingly ideal love, begins to unravel as unexpected opportunities spin them down a volatile and violent path and threaten the future they had always imagined.",2015,not rate,84,"Romance, Drama",Us,0.0,5.6,12441.0,8.384,5.4,"['Taissa Farmiga', 'Ben Rosenfield', 'Lindsay Burdge', 'Joshua Leonard', 'Jennifer Lafleur', 'Peter Vack', 'Dana Wheeler-Nicholson', 'Jason Newman']",['Hannah Fidell'],5.7584957931035685
tm886464,the wrong missy,MOVIE,"A guy meets the woman of his dreams and invites her to his company's corporate retreat, but realizes he sent the invite to the wrong person.",2020,R,90,"Comedy, Romance",Us,0.0,5.7,38647.0,22.796,6.2,"['David Spade', 'Lauren Lapkus', 'Candace Smith', 'Sarah Chalke', 'Molly Sims', 'Geoff Pierson', 'Nick Swardson', 'Jackie Sandler', 'Chris Witaske', 'Vanilla Ice', 'John Farley', 'Lori Pelenise Tuisano', 'Rob Schneider', ""Joe Anoa'i"", 'Bobby Lee', 'Jorge Garcia', 'Jonathan Loughran', 'Chris Titone', 'Sadie Sandler', 'Allen Covert', 'Jared Sandler']",['Tyler Spindel'],5.752153916847732
tm432765,the wind,MOVIE,"Lizzy is a tough, resourceful frontierswoman settling a remote stretch of land on the 19th-century American frontier. Isolated from civilization in a desolate wilderness where the wind never stops howling, she begins to sense a sinister presence that seems to be borne of the land itself, and when a newlywed couple arrive at a nearby homestead, their presence amplifies Lizzy's fears, setting into motion a shocking chain of events.",2019,R,86,"Western, Thriller, Horror",Us,0.0,5.5,8078.0,9.685,5.6,"['Caitlin Gerard', 'Ashley Zukerman', 'Julia Goldani Telles', 'Miles Anderson', 'Dylan McTee', 'Martin Patterson']",['Emma Tammi'],5.750731179409049
tm676311,sightless,MOVIE,"After an attack renders her blind, Ellen Ashland withdraws from the world to recover. But soon she plunges into paranoia, unable to convince anyone that her assailant has returned to terrorize her by hiding in plain sight.",2020,not rate,89,"Drama, Thriller, Horror",Us,0.0,5.5,8113.0,12.49,7.0,"['Madelaine Petsch', 'Alexander Koch', 'December Ensminger', 'Lee Jones', 'Deniz Akdeniz', 'Jarrod Crawford', 'Matthew Yang King', 'Mikandrew Perdaris', 'Samuel Gostnell', 'Courtney Compton']",['Cooper Karl'],5.750146568704945
tm499045,occupation: rainfall,MOVIE,"Two years after aliens land on Earth, survivors from Sydney, Australia, fight in a desperate war as the number of casualties continue to grow.",2020,R,128,"Action, Scifi",Au,0.0,5.6,14122.0,13.036,5.7,"['Dan Ewing', 'Jet Tranter', 'Temuera Morrison', 'Ken Jeong', 'Jason Isaacs', 'Daniel Gillies', 'Lawrence Makoare', 'Dena Kaplan', 'Vince Colosimo', 'Katrina Risteska', 'Erin Connor', 'Trystan Go', 'Mark Coles Smith', 'David Roberts']",['Luke Sparke'],5.745820653797808
tm239707,the do-over,MOVIE,The life of a bank manager is turned upside down when a friend from his past manipulates him into faking his own death and taking off on an adventure.,2016,PG-13,108,"Action, Comedy",Us,0.0,5.7,45146.0,13.392,5.7,"['Adam Sandler', 'David Spade', 'Paula Patton', 'Kathryn Hahn', 'Nick Swardson', 'Matt Walsh', 'Renée Taylor', 'Sean Astin', 'Natasha Leggero', 'Luis Guzmán', 'Catherine Bell', 'Jackie Sandler', 'Michael Chiklis', 'Torsten Voges', 'Stan Ellsworth', 'Dan Patrick', 'Sadie Sandler', 'Sunny Sandler', 'Xander Paradise', 'Zakk Paradise', 'Jared Sandler', 'Chris Titone', 'Jonathan Loughran', 'Kevin Grady', 'Robert Smigel', 'Dan Bulla', 'Ryder Tardif', 'Samuel Tardif', 'Vanessa Cater', 'Laura Willette', 'Martha B. Knighton', 'Mike Benitez', 'José Nogueras', 'Timothy Douglas Perez', 'Sharon Gee', ""Michael 'Red Bone' Alcott"", 'Sheila Cochran', 'Karina Bonnefil', 'Teo Ciltia', 'Omar Cruz Soto', 'Anthony Bryant', 'Rich Lane Disco', ""Ramiro 'Ramir' Delgado Ruiz"", 'Ayana Johnson']",['Steven Brill'],5.745641190969756
